customer_id,model,credit_score,income_k,region,profit_usd
C02652,Model_C,674,77.3,South,3.66
C02653,Model_C,659,42.7,West,131.94
C02654,Model_C,679,80.3,North,200.15
C02655,Model_C,672,46.6,East,109.52
C02656,Model_C,664,68.4,West,51.5
C02657,Model_C,650,85,East,172.43
C02658,Model_C,643,47.9,South,30.46
C02659,Model_C,677,10,South,277.1
C02660,Model_C,539,31.8,North,76.52
C02661,Model_C,727,65.4,North,91.76
C02662,Model_C,631,76.7,East,-43.39
C02663,Model_C,689,28.8,South,-67.17
C02664,Model_C,701,81,West,-10.71
C02665,Model_C,586,91.5,South,266.84
C02666,Model_C,698,47.1,South,-22.17
C02667,Model_C,672,63.5,North,207.33
C02668,Model_C,752,86.5,West,-213.37
C02669,Model_C,693,55.4,West,237.02
C02670,Model_C,619,35.1,North,3.73
C02671,Model_C,772,67,South,-175.24
C02672,Model_C,689,18.9,South,149.76
C02673,Model_C,662,47.3,West,140.99
C02674,Model_C,603,24.6,East,-148.94
C02675,Model_C,558,55.6,South,142.3
C02676,Model_C,638,121.4,North,-118.36
C02677,Model_C,611,81.8,East,-194.4
C02678,Model_C,736,72.8,North,140.22
C02679,Model_C,652,89.4,North,33.72
C02680,Model_C,500,87.9,West,-31.92
C02681,Model_C,635,61.1,West,-31.15
C02682,Model_C,540,63.5,South,188.3
C02683,Model_C,634,72.1,South,-36.26
C02684,Model_C,668,82.9,West,161.21
C02685,Model_C,669,21.7,West,-34.43
C02686,Model_C,641,52.1,North,-124.56
C02687,Model_C,563,69.7,South,35.42
C02688,Model_C,625,67.7,South,75.41
C02689,Model_C,614,38,North,-113.85
C02690,Model_C,616,49.6,North,33.3
C02691,Model_C,707,38,North,254.33
C02692,Model_C,580,69.9,North,3.97
C02693,Model_C,702,61,North,222.85
C02694,Model_C,762,49.4,South,81.77
C02695,Model_C,757,57.1,South,-62.98
C02696,Model_C,627,66.3,West,127.69
C02697,Model_C,698,79.3,West,-151.93
C02698,Model_C,679,72.3,North,21.83
C02699,Model_C,553,78.8,South,154.06
C02700,Model_C,656,95.5,West,-171.77
C02701,Model_C,675,56.5,East,60.25
C02702,Model_C,703,17.6,East,5.83
C02703,Model_C,631,38.5,South,-88.37
C02704,Model_C,720,85.5,South,89.57
C02705,Model_C,655,81.1,East,237.6
C02706,Model_C,661,64.7,West,140.88
C02707,Model_C,610,73.4,North,200.48
C02708,Model_C,676,55.4,West,203.33
C02709,Model_C,685,91.9,West,-127.19
C02710,Model_C,674,61.7,East,-29.39
C02711,Model_C,562,67.4,South,246.2
C02712,Model_C,653,56.3,East,-81.48
C02713,Model_C,683,98.7,North,391.74
C02714,Model_C,600,74.7,West,34.76
C02715,Model_C,782,59.2,West,32.97
C02716,Model_C,689,95.2,East,305.79
C02717,Model_C,600,37.1,North,188.77
C02718,Model_C,725,104.7,East,16.07
C02719,Model_C,688,96.2,West,288.13
C02720,Model_C,574,41.8,East,97.89
C02721,Model_C,666,34.5,East,-15.03
C02722,Model_C,632,96.2,East,105.84
C02723,Model_C,665,90.5,South,137.5
C02724,Model_C,613,34.8,West,146.85
C02725,Model_C,675,45.9,East,-21.45
C02726,Model_C,702,76.1,North,79.78
C02727,Model_C,593,85.7,West,141
C02728,Model_C,610,42.6,South,-295.04
C02729,Model_C,642,46.8,East,92.96
C02730,Model_C,713,15.8,West,-10.83
C02731,Model_C,690,72.6,South,155.37
C02732,Model_C,543,98.2,North,302.27
C02733,Model_C,681,68.4,East,-129.52
C02734,Model_C,571,12.5,South,178.59
C02735,Model_C,616,83.9,South,-115.92
C02736,Model_C,558,28.5,North,70.07
C02737,Model_C,715,86.5,North,202.55
C02738,Model_C,677,74.5,West,76.16
C02739,Model_C,663,87.1,East,149.5
C02740,Model_C,683,97.6,East,143.99
C02741,Model_C,671,95.7,North,164.83
C02742,Model_C,604,65.1,West,48.67
C02743,Model_C,641,34,East,260.49
C02744,Model_C,745,99,West,108.25
C02745,Model_C,600,31,West,-126.65
C02746,Model_C,656,44.9,North,-163.93
C02747,Model_C,636,19,East,141.71
C02748,Model_C,599,32.8,South,-82.47
C02749,Model_C,649,95.2,North,105.72
C02750,Model_C,627,10,East,-140.32
C02751,Model_C,605,77.4,East,4.3
C02752,Model_C,625,83.8,East,-39.99
C02753,Model_C,698,18.6,South,33.26
C02754,Model_C,598,109.5,West,303.7
C02755,Model_C,581,49.6,South,-114.14
C02756,Model_C,729,16.9,North,100.42
C02757,Model_C,643,44.8,West,210.7
C02758,Model_C,630,64.7,South,-31.48
C02759,Model_C,667,10,North,34.19
C02760,Model_C,726,47.9,North,72.83
C02761,Model_C,771,73.1,East,126.81
C02762,Model_C,746,94.3,East,155.12
C02763,Model_C,583,71.7,East,227.64
C02764,Model_C,636,23.5,North,74.12
C02765,Model_C,544,66.4,East,251.05
C02766,Model_C,645,98.6,South,85.41
C02767,Model_C,609,56.3,North,24.66
C02768,Model_C,722,45.7,North,-21.53
C02769,Model_C,616,40.6,West,-66.9
C02770,Model_C,780,80.3,East,53.32
C02771,Model_C,632,41.1,West,-64.25
C02772,Model_C,616,65.3,West,-18.42
C02773,Model_C,676,57.1,South,253.59
C02774,Model_C,746,64.3,East,-124.56
C02775,Model_C,487,33.4,East,141.78
C02776,Model_C,750,111.6,West,37.25
C02777,Model_C,655,13.6,East,118.8
C02778,Model_C,627,107.3,West,11.27
C02779,Model_C,670,67.3,South,153.92
C02780,Model_C,805,69.3,East,76.14
C02781,Model_C,632,47.3,South,22.19
C02782,Model_C,698,58.1,South,138.38
C02783,Model_C,760,73.7,East,278.25
C02784,Model_C,643,89.5,North,179.19
C02785,Model_C,593,46.1,South,-42.07
C02786,Model_C,704,36.1,West,73.57
C02787,Model_C,670,64,East,128.86
C02788,Model_C,604,64.7,West,176.07
C02789,Model_C,658,73.3,West,117.08
C02790,Model_C,565,10,North,112.62
C02791,Model_C,657,28.7,East,-278.66
C02792,Model_C,641,57.4,East,-171.64
C02793,Model_C,720,94.6,North,-8.78
C02794,Model_C,610,59.6,West,-162.73
C02795,Model_C,697,70.8,East,113.87
C02796,Model_C,749,69.6,North,134.99
C02797,Model_C,749,62.1,North,131.8
C02798,Model_C,599,60,West,63.26
C02799,Model_C,692,95.2,South,70.49
C02800,Model_C,650,85.4,West,265.74
C02801,Model_C,644,39.4,East,91.76
C02802,Model_C,682,59,East,-70.31
C02803,Model_C,812,10,West,182.22
C02804,Model_C,669,25.8,East,-51.47
C02805,Model_C,603,101.6,North,265.98
C02806,Model_C,736,47.4,East,159.51
C02807,Model_C,590,75.1,South,-94.41
C02808,Model_C,770,60.1,East,-35.57
C02809,Model_C,679,105.7,West,-268.1
C02810,Model_C,725,105.7,East,49.32
C02811,Model_C,720,63.8,West,312.48
C02812,Model_C,734,72.3,West,125.23
C02813,Model_C,727,49.1,South,-48.56
C02814,Model_C,613,34.3,West,112.97
C02815,Model_C,623,72.3,East,266.86
C02816,Model_C,640,37.5,East,179.66
C02817,Model_C,620,98.1,North,-54.1
C02818,Model_C,630,98.7,North,145.94
C02819,Model_C,737,61,East,60.49
C02820,Model_C,641,72,North,78.52
C02821,Model_C,676,85.1,South,-7.81
C02822,Model_C,707,47.7,West,-54.51
C02823,Model_C,656,75.5,South,-77
C02824,Model_C,594,90.2,West,-145.42
C02825,Model_C,657,82.9,South,-46.89
C02826,Model_C,679,59.4,South,-119.7
C02827,Model_C,631,42.9,North,42.11
C02828,Model_C,667,30.8,West,127.32
C02829,Model_C,672,31,South,253.35
C02830,Model_C,635,92.4,North,25.67
C02831,Model_C,606,43.5,East,141.87
C02832,Model_C,596,34.7,West,151.78
C02833,Model_C,576,57.5,North,-15.77
C02834,Model_C,487,79.2,North,-45.64
C02835,Model_C,625,46.5,North,30.94
C02836,Model_C,660,80.2,South,-19.08
C02837,Model_C,633,42.9,West,162.36
C02838,Model_C,738,41.2,West,167.3
C02839,Model_C,678,41.4,West,265.74
C02840,Model_C,627,73.8,North,-143.62
C02841,Model_C,653,74.6,East,287.04
C02842,Model_C,754,41.7,South,182.58
C02843,Model_C,757,41.6,West,268.06
C02844,Model_C,623,39.2,East,-105.84
C02845,Model_C,606,74.9,North,132.7
C02846,Model_C,603,30.4,North,29.72
C02847,Model_C,630,66,North,129.46
C02848,Model_C,541,72.3,South,-12.6
C02849,Model_C,724,52.9,East,97.18
C02850,Model_C,514,56.7,East,-140.66
C02851,Model_C,662,102,West,120.05
C02852,Model_C,618,61.4,East,2.6
C02853,Model_C,607,43.5,East,175.79
C02854,Model_C,682,35.9,West,-114.03
C02855,Model_C,593,83.3,South,37.09
C02856,Model_C,850,45.2,West,189.02
C02857,Model_C,647,46.1,South,111.04
C02858,Model_C,610,75,North,294.06
C02859,Model_C,659,39.2,North,75.66
C02860,Model_C,670,68,South,96.95
C02861,Model_C,684,77.7,West,123.17
C02862,Model_C,771,51.2,West,-29.34
C02863,Model_C,703,77.3,East,-61.23
C02864,Model_C,705,62.8,South,274.76
C02865,Model_C,690,67,East,108.09
C02866,Model_C,649,71.4,South,175.78
C02867,Model_C,625,66.6,North,51.91
C02868,Model_C,600,14.9,East,60.79
C02869,Model_C,558,40.7,North,95.62
C02870,Model_C,763,81.4,North,-94.41
C02871,Model_C,505,59.4,East,18.55
C02872,Model_C,592,56.2,North,195.27
C02873,Model_C,684,50.8,East,78.27
C02874,Model_C,709,48.7,East,303.16
C02875,Model_C,594,85.2,West,166.7
C02876,Model_C,724,63.9,South,191.67
C02877,Model_C,681,53.2,North,306.38
C02878,Model_C,602,96.2,North,-96.1
C02879,Model_C,558,21,North,132.84
C02880,Model_C,675,36.4,North,151.88
C02881,Model_C,666,37.7,North,133.15
C02882,Model_C,631,89.8,North,239.75
C02883,Model_C,642,107.5,South,-154.66
C02884,Model_C,752,86.2,South,211.56
C02885,Model_C,707,39.4,East,49.53
C02886,Model_C,616,68.2,North,143.79
C02887,Model_C,651,32.1,South,192.53
C02888,Model_C,693,27.9,South,-15.14
C02889,Model_C,716,78.5,West,139.55
C02890,Model_C,662,127.2,West,215.19
C02891,Model_C,573,26.9,East,-58.19
C02892,Model_C,624,52.9,East,106.75
C02893,Model_C,697,54.3,West,-66.62
C02894,Model_C,750,67.1,East,-113.58
C02895,Model_C,711,45.4,North,-28.97
C02896,Model_C,582,36.5,West,177.95
C02897,Model_C,739,113.2,North,189.53
C02898,Model_C,681,92.7,South,293.38
C02899,Model_C,684,65,West,12.97
C02900,Model_C,638,92.5,East,5.99
C02901,Model_C,592,23,West,-74.87
C02902,Model_C,630,56.8,South,-86.46
C02903,Model_C,774,75.9,West,229.89
C02904,Model_C,632,70.4,South,-4.41
C02905,Model_C,770,68.5,North,109.7
C02906,Model_C,613,86.9,East,35.15
C02907,Model_C,660,96.3,West,143.97
C02908,Model_C,519,60.7,South,108.35
C02909,Model_C,607,66.3,South,175.47
C02910,Model_C,636,72.4,West,-152.1
C02911,Model_C,672,50.8,East,51.32
C02912,Model_C,719,44,North,-215.95
C02913,Model_C,715,21.8,West,326.83
C02914,Model_C,685,23.8,West,88.47
C02915,Model_C,686,70.2,East,88.32
C02916,Model_C,753,58.4,West,104.05
C02917,Model_C,627,47.6,North,117.75
C02918,Model_C,802,104.3,North,223.78
C02919,Model_C,643,89.1,West,110.61
C02920,Model_C,681,82.7,West,-9.03
C02921,Model_C,633,126.8,West,169.65
C02922,Model_C,686,86.8,West,-60.07
C02923,Model_C,677,46.7,South,-102.31
C02924,Model_C,748,72.8,West,-231.38
C02925,Model_C,534,46.3,East,186.12
C02926,Model_C,714,96.8,South,309.78
C02927,Model_C,655,64.8,East,62.8
C02928,Model_C,552,85.3,North,-39.46
C02929,Model_C,685,63.9,North,6.34
C02930,Model_C,697,48.5,West,133.94
C02931,Model_C,683,56.7,South,-80.96
C02932,Model_C,635,26,South,99.52
C02933,Model_C,686,68.9,West,-1.93
C02934,Model_C,717,67.6,South,-28.86
C02935,Model_C,649,60.1,West,70.89
C02936,Model_C,603,54.1,East,128.55
C02937,Model_C,621,40.7,South,42.3
C02938,Model_C,529,36.5,West,-8.65
C02939,Model_C,720,39.8,North,-74.19
C02940,Model_C,734,54.6,East,-31.59
C02941,Model_C,545,26.9,West,29.72
C02942,Model_C,655,77.8,East,130.8
C02943,Model_C,786,67.9,West,115.38
C02944,Model_C,547,61.1,South,1.68
C02945,Model_C,757,75.4,North,168.89
C02946,Model_C,582,36.3,North,72.7
C02947,Model_C,579,55.4,East,47.72
C02948,Model_C,691,63.9,South,222.44
C02949,Model_C,756,83.1,North,-16.09
C02950,Model_C,626,70.1,East,22.46
C02951,Model_C,728,38.7,West,249.59
C02952,Model_C,719,65,East,41.07
C02953,Model_C,712,61.1,North,354.81
C02954,Model_C,704,74.7,East,58.04
C02955,Model_C,608,98.6,East,33.36
C02956,Model_C,644,93.5,North,220.62
C02957,Model_C,539,50.7,East,180.47
C02958,Model_C,642,51.2,South,411.1
C02959,Model_C,640,10,South,26.97
C02960,Model_C,833,33.1,North,41.14
C02961,Model_C,640,58.8,East,-6.15
C02962,Model_C,630,58.4,West,369.29
C02963,Model_C,624,63.5,North,-29.17
C02964,Model_C,707,83.3,South,220.51
C02965,Model_C,637,70,West,216.48
C02966,Model_C,577,21.5,West,26.11
C02967,Model_C,657,62.1,West,-243.04
C02968,Model_C,586,64.4,North,19.29
C02969,Model_C,559,52.8,East,122.99
C02970,Model_C,631,53.1,West,131.46
C02971,Model_C,715,83,North,-166.04
C02972,Model_C,619,65.2,East,201.47
C02973,Model_C,666,62.5,West,49.39
C02974,Model_C,756,90.7,North,114.47
C02975,Model_C,607,52.6,East,24.8
C02976,Model_C,808,45.7,West,69.47
C02977,Model_C,652,66.9,East,137.16
C02978,Model_C,569,67.4,East,191.55
C02979,Model_C,581,91,North,74.42
C02980,Model_C,669,42.6,South,-56.49
C02981,Model_C,632,57.8,North,6.99
C02982,Model_C,553,68.4,East,9.48
C02983,Model_C,766,75.9,West,-45.09
C02984,Model_C,632,47.8,West,-163.4
C02985,Model_C,609,80.6,South,-45.05
C02986,Model_C,647,76.3,East,130.39
C02987,Model_C,616,58.2,North,188.22
C02988,Model_C,681,70.4,East,103.57
C02989,Model_C,673,52.7,East,-205.4
C02990,Model_C,756,30.4,North,99.53
C02991,Model_C,666,10,West,-112.65
C02992,Model_C,666,67.2,East,44.72
C02993,Model_C,688,27.5,North,55.57
C02994,Model_C,669,68.8,North,131.18
C02995,Model_C,585,48.8,West,314.8
C02996,Model_C,713,50.3,East,160.94
C02997,Model_C,544,49.8,South,147.35
C02998,Model_C,728,59.3,North,59.67
C02999,Model_C,641,53.9,South,-64.68
C03000,Model_C,673,40.9,South,-177
C03001,Model_D,720,14.6,North,68.32
C03002,Model_D,655,100.1,South,207.03
C03003,Model_D,598,46.6,North,-115.94
C03004,Model_D,634,63.3,North,-80.69
C03005,Model_D,649,72.4,North,12.96
C03006,Model_D,732,78,South,69
C03007,Model_D,635,69.3,West,212.7
C03008,Model_D,659,92.6,South,2.1
C03009,Model_D,652,31.9,North,183.18
C03010,Model_D,600,68.3,West,-9.43
C03011,Model_D,641,54.6,North,124.21
C03012,Model_D,605,35.2,North,-201.44
C03013,Model_D,606,77.7,North,-60.43
C03014,Model_D,726,31.1,North,60.01
C03015,Model_D,670,68.7,North,-135.88
C03016,Model_D,619,81.3,West,247.86
C03017,Model_D,596,76.5,West,123.63
C03018,Model_D,706,63.3,East,121.57
C03019,Model_D,708,59.4,East,129.05
C03020,Model_D,808,56,South,-24.13
C03021,Model_D,620,85.9,North,130.8
C03022,Model_D,654,108.1,East,-10.08
C03023,Model_D,613,82.6,South,-30.28
C03024,Model_D,849,53.1,North,158.62
C03025,Model_D,573,53.3,East,-32.15
C03026,Model_D,793,45.6,West,-236.06
C03027,Model_D,715,38.3,North,24.04
C03028,Model_D,667,43,East,87.52
C03029,Model_D,615,60.2,East,80.88
C03030,Model_D,549,127.3,North,234.5
C03031,Model_D,597,86.7,South,2.18
C03032,Model_D,652,96.8,East,-157.04
C03033,Model_D,635,85.9,South,299.58
C03034,Model_D,796,39.8,North,-36.2
C03035,Model_D,672,84.9,South,141.95
C03036,Model_D,847,70.1,East,-49.13
C03037,Model_D,623,33.6,West,139.7
C03038,Model_D,619,55.9,East,-121.02
C03039,Model_D,639,52.4,East,16.32
C03040,Model_D,608,68.9,East,-183.32
C03041,Model_D,781,101.5,South,114.3
C03042,Model_D,654,124,South,113.69
C03043,Model_D,625,45.4,North,101.21
C03044,Model_D,664,111.4,North,95.44
C03045,Model_D,625,80.9,North,99.6
C03046,Model_D,719,67.2,East,91.32
C03047,Model_D,700,72.7,East,-143.9
C03048,Model_D,785,51.2,West,182.19
C03049,Model_D,610,102.7,South,-59.44
C03050,Model_D,537,53.8,South,80.23
C03051,Model_D,540,62.2,North,-47.44
C03052,Model_D,507,37.7,East,49.85
C03053,Model_D,665,66.8,North,-57.33
C03054,Model_D,655,25.7,South,-208.66
C03055,Model_D,592,66.1,South,-169.98
C03056,Model_D,676,32.8,North,142
C03057,Model_D,811,54.5,West,42.96
C03058,Model_D,584,57.5,East,-38.85
C03059,Model_D,600,47.7,West,-129.86
C03060,Model_D,632,87.1,South,14.6
C03061,Model_D,595,11.1,North,91.5
C03062,Model_D,642,48.6,North,55.75
C03063,Model_D,635,34,North,54.94
C03064,Model_D,716,45.3,West,-98.46
C03065,Model_D,619,41.1,East,369.32
C03066,Model_D,618,83.4,East,87.62
C03067,Model_D,672,56.9,East,85.49
C03068,Model_D,703,79.9,West,172.05
C03069,Model_D,662,75.3,South,-29.11
C03070,Model_D,726,25.3,West,117.39
C03071,Model_D,612,64.5,West,157.23
C03072,Model_D,639,87.4,West,-116.41
C03073,Model_D,635,61.1,West,33.58
C03074,Model_D,644,52.8,South,-49.88
C03075,Model_D,637,53.4,South,39.55
C03076,Model_D,689,23.9,East,-178.7
C03077,Model_D,740,31.1,West,-259.47
C03078,Model_D,740,24,East,-34.52
C03079,Model_D,638,34.8,North,-54.68
C03080,Model_D,707,93.9,North,31.26
C03081,Model_D,671,85.5,East,-88.81
C03082,Model_D,685,89.3,East,12.25
C03083,Model_D,622,89.3,West,58.84
C03084,Model_D,627,28.9,South,-55.98
C03085,Model_D,539,24.2,South,100.97
C03086,Model_D,783,81.6,East,93.14
C03087,Model_D,581,74.6,South,18.64
C03088,Model_D,684,76.3,South,233.83
C03089,Model_D,652,10,East,93.16
C03090,Model_D,676,11.6,North,86.86
C03091,Model_D,651,53.9,North,23.79
C03092,Model_D,601,47.2,East,26.72
C03093,Model_D,601,75.9,West,125.27
C03094,Model_D,786,68.6,South,27.88
C03095,Model_D,600,39.5,West,107.06
C03096,Model_D,651,108.2,South,35.6
C03097,Model_D,583,46.5,South,242.43
C03098,Model_D,582,84,West,32.56
C03099,Model_D,711,87,North,115.61
C03100,Model_D,764,58.6,East,-28.89
C03101,Model_D,598,88.6,South,147.43
C03102,Model_D,554,76.1,South,-2
C03103,Model_D,686,78.7,West,-47.38
C03104,Model_D,586,75.4,West,-107.39
C03105,Model_D,659,63.9,East,169.61
C03106,Model_D,718,41.2,East,-22.38
C03107,Model_D,711,98.6,North,121.48
C03108,Model_D,604,52.4,East,106.6
C03109,Model_D,758,39.5,West,8.17
C03110,Model_D,737,54,South,195.01
C03111,Model_D,820,39.8,South,157.96
C03112,Model_D,648,14.4,South,220.21
C03113,Model_D,567,60.2,South,95.12
C03114,Model_D,588,40.7,East,176.17
C03115,Model_D,647,95.9,West,-87.57
C03116,Model_D,618,63.8,East,128.03
C03117,Model_D,576,44.1,North,253.89
C03118,Model_D,600,70.6,West,-154.95
C03119,Model_D,783,36.5,East,59.21
C03120,Model_D,642,71.9,West,172.28
C03121,Model_D,602,69.8,West,-41.08
C03122,Model_D,685,22.2,North,92.24
C03123,Model_D,616,52.8,North,-165.5
C03124,Model_D,726,57.3,East,141.29
C03125,Model_D,677,56,North,264.6
C03126,Model_D,675,24,North,91.78
C03127,Model_D,669,54,East,-146.6
C03128,Model_D,699,24.3,North,-67.07
C03129,Model_D,676,51.4,North,94.99
C03130,Model_D,736,33.9,South,445.18
C03131,Model_D,565,40,East,18.02
C03132,Model_D,705,53.5,South,293.37
C03133,Model_D,632,71.8,East,177.58
C03134,Model_D,643,87.7,East,-0.62
C03135,Model_D,758,24.8,North,238.19
C03136,Model_D,640,47.2,West,88.88
C03137,Model_D,706,100.6,East,144.81
C03138,Model_D,594,84.8,South,45.12
C03139,Model_D,669,77.7,East,-59.55
C03140,Model_D,589,25.2,West,156.64
C03141,Model_D,692,68.4,East,17.11
C03142,Model_D,648,75.5,West,183.11
C03143,Model_D,792,94.5,South,355.83
C03144,Model_D,612,85.7,East,150.6
C03145,Model_D,706,67.1,East,51.41
C03146,Model_D,661,18.1,North,88.75
C03147,Model_D,622,55,North,-114.15
C03148,Model_D,651,27.9,East,13.17
C03149,Model_D,557,90.1,North,173.66
C03150,Model_D,652,39.7,North,-57.71
C03151,Model_D,674,63,North,-219.46
C03152,Model_D,695,67.9,North,-96.01
C03153,Model_D,609,72.2,West,-157.6
C03154,Model_D,686,81.6,West,-68.04
C03155,Model_D,732,56.5,West,-56.48
C03156,Model_D,678,53.6,South,92.52
C03157,Model_D,672,62.6,North,101.29
C03158,Model_D,712,10,South,-24.17
C03159,Model_D,639,31.4,North,59.27
C03160,Model_D,756,41.6,North,-73.01
C03161,Model_D,544,10,North,102.86
C03162,Model_D,722,44.9,North,151.96
C03163,Model_D,699,46.5,East,136.77
C03164,Model_D,628,47.9,South,7.7
C03165,Model_D,528,80.6,South,87.01
C03166,Model_D,645,59.7,West,194.44
C03167,Model_D,698,114.4,West,173.22
C03168,Model_D,650,75.1,North,153.29
C03169,Model_D,617,42.7,East,127.47
C03170,Model_D,639,82.7,South,-124.89
C03171,Model_D,689,80.7,West,136.32
C03172,Model_D,728,40.1,East,181.87
C03173,Model_D,665,89,East,-46.6
C03174,Model_D,626,58.6,North,130.53
C03175,Model_D,719,48.3,East,95.41
C03176,Model_D,628,75.4,West,29.74
C03177,Model_D,624,82,North,-64.33
C03178,Model_D,658,46.4,West,170.77
C03179,Model_D,580,30.2,East,76.91
C03180,Model_D,665,39.6,West,-206.05
C03181,Model_D,708,82.8,West,129.28
C03182,Model_D,669,59,North,76.28
C03183,Model_D,590,87,South,99.56
C03184,Model_D,648,15.2,North,-56.98
C03185,Model_D,688,73.7,South,159.44
C03186,Model_D,646,34.3,West,69.18
C03187,Model_D,560,39.7,North,-11.03
C03188,Model_D,652,29.5,North,102.78
C03189,Model_D,744,100.2,North,-251.68
C03190,Model_D,719,50.7,South,137.08
C03191,Model_D,624,39,North,157.96
C03192,Model_D,599,85.1,South,-11.16
C03193,Model_D,633,84.2,South,-59.31
C03194,Model_D,560,30.6,West,-84.06
C03195,Model_D,692,71.5,West,228.46
C03196,Model_D,621,25.5,South,-162.57
C03197,Model_D,627,74.1,West,-74.73
C03198,Model_D,642,97.7,South,184.02
C03199,Model_D,649,52.5,West,186.67
C03200,Model_D,641,44.3,South,-11.04
C03201,Model_D,603,50.6,West,121.59
C03202,Model_D,708,33.3,East,120.34
C03203,Model_D,633,103.5,North,110.41
C03204,Model_D,733,70.4,South,173.63
C03205,Model_D,649,38.8,South,112.95
C03206,Model_D,618,60.3,West,-2.76
C03207,Model_D,702,48.8,East,48.03
C03208,Model_D,670,61.9,South,-10.55
C03209,Model_D,734,84.7,South,20.83
C03210,Model_D,741,10,West,-157.36
C03211,Model_D,616,70.4,East,-89.14
C03212,Model_D,709,91.1,South,173.03
C03213,Model_D,712,41.2,North,162.11
C03214,Model_D,676,56.7,North,-29.64
C03215,Model_D,680,21.1,East,87.9
C03216,Model_D,623,58.9,North,216.91
C03217,Model_D,702,26.5,East,8.47
C03218,Model_D,645,47.9,East,184.62
C03219,Model_D,716,70.5,North,163.43
C03220,Model_D,709,66.8,North,-108.71
C03221,Model_D,583,68.3,South,-42.55
C03222,Model_D,693,63.1,East,239.93
C03223,Model_D,704,67.6,East,120.22
C03224,Model_D,694,33.8,South,87.75
C03225,Model_D,657,59.2,South,241.38
C03226,Model_D,707,110.5,East,101.99
C03227,Model_D,660,39.1,North,51.87
C03228,Model_D,619,80.9,North,44.32
C03229,Model_D,596,17.4,South,-173.69
C03230,Model_D,677,52.1,East,42.77
C03231,Model_D,509,55.3,West,60.47
C03232,Model_D,656,62.7,South,109.45
C03233,Model_D,738,78.7,East,-55.22
C03234,Model_D,563,86.7,South,193.81
C03235,Model_D,629,66.3,East,21.59
C03236,Model_D,808,77.6,North,-22.55
C03237,Model_D,705,66.6,West,-56.89
C03238,Model_D,604,79.5,North,-84.69
C03239,Model_D,678,57.2,East,32.09
C03240,Model_D,670,32.5,West,343.1
C03241,Model_D,744,88.7,South,31.36
C03242,Model_D,659,75.2,South,212.36
C03243,Model_D,642,59.4,West,69.84
C03244,Model_D,577,34.7,South,58.49
C03245,Model_D,599,30.9,East,31.18
C03246,Model_D,754,62.2,East,178.2
C03247,Model_D,695,74.3,South,-88.71
C03248,Model_D,671,65,South,-71.8
C03249,Model_D,737,91.6,North,103.16
C03250,Model_D,787,32.4,East,85.95
C03251,Model_D,619,59.5,South,95.33
C03252,Model_D,675,59.8,East,195.73
C03253,Model_D,713,84.2,South,107.47
C03254,Model_D,674,45.4,East,64.61
C03255,Model_D,705,46.5,North,57.11
C03256,Model_D,801,63,West,-129.32
C03257,Model_D,676,21.6,East,-68.64
C03258,Model_D,659,35.8,East,170.05
C03259,Model_D,625,71.3,East,127.21
C03260,Model_D,621,60.1,North,77.94
C03261,Model_D,781,39,North,102.67
C03262,Model_D,672,72.4,North,163.49
C03263,Model_D,552,42.6,East,219.58
C03264,Model_D,665,71.6,South,89.26
C03265,Model_D,712,59.6,West,-39.55
C03266,Model_D,686,54.7,East,-56.25
C03267,Model_D,629,47.5,West,93.42
C03268,Model_D,510,49.5,East,34.72
C03269,Model_D,676,69.5,West,60.41
C03270,Model_D,661,61.9,North,198.49
C03271,Model_D,711,51.8,East,96.81
C03272,Model_D,722,49.6,South,-21.72
C03273,Model_D,648,59.4,South,213.9
C03274,Model_D,577,80.3,East,-11.18
C03275,Model_D,633,63.5,South,123.62
C03276,Model_D,729,90.6,South,41.38
C03277,Model_D,704,62.6,West,133.05
C03278,Model_D,688,50.2,East,95.57
C03279,Model_D,619,50.5,East,59.53
C03280,Model_D,640,92.5,South,-10.21
C03281,Model_D,592,75.5,West,-124.99
C03282,Model_D,707,25.9,West,4.45
C03283,Model_D,626,53.2,South,118.95
C03284,Model_D,704,56.8,East,234.27
C03285,Model_D,659,46.3,West,242.97
C03286,Model_D,690,84.9,North,96.31
C03287,Model_D,585,58.5,North,240.54
C03288,Model_D,715,28.9,South,-77.66
C03289,Model_D,697,50.3,South,51.91
C03290,Model_D,742,87.4,West,274.9
C03291,Model_D,604,10.5,South,81.56
C03292,Model_D,709,48.9,South,-75.83
C03293,Model_D,710,75.7,West,114.73
C03294,Model_D,689,49.1,South,107.57
C03295,Model_D,649,65.9,East,21.53
C03296,Model_D,736,50.9,South,334.39
C03297,Model_D,790,63.9,North,-87.4
C03298,Model_D,648,10,North,121.99
C03299,Model_D,592,88.7,East,-110.99
C03300,Model_D,649,41.3,North,141.8
C03301,Model_D,629,42.4,South,-101.54
C03302,Model_D,625,66.6,East,-80.36
C03303,Model_D,654,100.6,West,-28.29
C03304,Model_D,540,42.9,East,167.76
C03305,Model_D,569,64.2,South,43.23
C03306,Model_D,657,58.2,West,272.86
C03307,Model_D,593,59,South,22.27
C03308,Model_D,713,73.7,South,32.5
C03309,Model_D,793,54.8,South,229.34
C03310,Model_D,693,58.2,North,239.2
C03311,Model_D,622,47.2,West,-81.85
C03312,Model_D,703,88,South,-81.1
C03313,Model_D,659,87.9,West,195.41
